,file,seed,best_reg,dof,train_accuracy,train_bal_acc,train_abs_err,test_accuracy,test_bal_acc,test_abs_err,spearman_corr,pearson_corr,precision,sensitivity
61,simdata_v2_TS0.7_SS0.1.h5ad,6032,0.12695121127613088,5,0.3145631067961165,0.26294028964319976,1.992529114097538,0.29310344827586204,0.23809523809523808,2.1904761904761907,0.8714010418135052,0.9249446332203021,1.0,0.0003479229002852968
62,simdata_v2_TS0.7_SS0.1.h5ad,7520,0.12695121127613088,2,0.29514563106796116,0.23598611174562567,2.193606428233128,0.29310344827586204,0.23809523809523808,2.303854875283447,0.7454559232109992,0.8032677597158088,1.0,0.0001391691601141187
63,simdata_v2_TS0.7_SS0.1.h5ad,5872,0.12695121127613088,3,0.312621359223301,0.26321439992690393,1.9777956685177787,0.3103448275862069,0.2619047619047619,1.904761904761905,0.8991985539680598,0.9298380918256451,1.0,0.00020875374017117806
64,simdata_v2_TS0.7_SS0.1.h5ad,4496,0.12695121127613088,3,0.3048543689320388,0.24946320069441272,2.0604713275245854,0.29310344827586204,0.23809523809523808,2.2222222222222223,0.7623111150119195,0.8210152503572474,1.0,0.00020875374017117806
65,simdata_v2_TS0.7_SS0.3.h5ad,9194,0.12695121127613088,2,0.3067961165048544,0.25067385444743934,2.1662355704163683,0.29310344827586204,0.23809523809523808,2.158730158730159,0.874840393931187,0.9352255522143144,1.0,0.00014061730999085988
66,simdata_v2_TS0.7_SS0.3.h5ad,9930,0.032736370668982225,416,0.33980582524271846,0.2888171183462475,1.5485899763316018,0.29310344827586204,0.23957788243502529,2.5285190999476717,0.6278279248525704,0.4129827324668734,0.04567307692307692,0.0013358644449131688
67,simdata_v2_TS0.7_SS0.3.h5ad,3000,0.12695121127613088,4,0.312621359223301,0.2587601078167116,2.069770491430391,0.3103448275862069,0.2619047619047619,1.904761904761905,0.9453151241556298,0.9714111992036053,1.0,0.00028123461998171977
68,simdata_v2_TS0.7_SS0.3.h5ad,1487,0.10716699645770002,6,0.32427184466019415,0.2749326145552561,1.8315345400161498,0.3275862068965517,0.2857142857142857,1.6031746031746035,0.9709048453780929,0.985150855165504,1.0,0.0004218519299725796
69,simdata_v2_TS0.7_SS0.3.h5ad,589,0.12695121127613088,4,0.3067961165048544,0.25067385444743934,2.1300672717140356,0.3103448275862069,0.2619047619047619,1.936507936507937,0.875899352849934,0.9199080226258428,1.0,0.00028123461998171977
70,simdata_v2_TS0.9_SS0.1.h5ad,6700,0.04593906051905874,6,0.3320388349514563,0.2857142857142857,1.732078627725272,0.3275862068965517,0.2857142857142857,1.7641723356009074,0.9894226575365638,0.992011827546668,1.0,0.000325874429719748
71,simdata_v2_TS0.9_SS0.1.h5ad,2913,0.03877986737131415,7,0.38058252427184464,0.32152908805031444,1.4782641580905147,0.3620689655172414,0.3095238095238096,1.4226190476190477,0.995185697969506,0.9954887973302631,0.8571428571428571,0.000325874429719748
72,simdata_v2_TS0.9_SS0.1.h5ad,9296,0.027634699064745277,16,0.4330097087378641,0.36888447584022416,1.1533511855607108,0.43103448275862066,0.36507936507936506,1.0634920634920637,0.9926823910350918,0.9952563958232783,0.5,0.00043449923962633063
73,simdata_v2_TS0.9_SS0.1.h5ad,1434,0.1503878113336714,1,0.32233009708737864,0.2722371967654987,1.8857127219170449,0.3275862068965517,0.2857142857142857,1.8752834467120183,0.9095351079771972,0.9383227835164559,1.0,5.431240495329133e-05
74,simdata_v2_TS0.9_SS0.1.h5ad,2524,0.03877986737131415,13,0.3941747572815534,0.3443564690026954,1.531398318768013,0.3793103448275862,0.33900226757369617,1.3852040816326532,0.9863710545615794,0.9901163464629124,0.5384615384615384,0.0003801868346730393
