,file,seed,dof,train_accuracy,train_bal_acc,train_abs_err,test_accuracy,test_bal_acc,test_abs_err,spearman_corr,kendall_corr,pearson_corr
63,simdata_TS0.7_SS0.1.h5ad,1783,1238,0.42524271844660194,0.3739825944838457,0.878578600641638,0.27586206896551724,0.23992673992673993,2.036821705426357,0.6964996438882277,0.5020075910128265,0.4719378476963604
64,simdata_TS0.7_SS0.1.h5ad,5751,3623,0.5514563106796116,0.5147172243595339,0.5423554477995739,0.3275862068965517,0.2857142857142857,1.548449612403101,0.7021922018729578,0.5160668302029559,0.4934465176029836
65,simdata_TS0.7_SS0.3.h5ad,4034,3528,0.5805825242718446,0.5520521074328658,0.5134817427081039,0.22413793103448276,0.19413919413919414,2.1627906976744193,0.666693477637163,0.48418945801144747,0.4624970213915619
66,simdata_TS0.7_SS0.3.h5ad,3550,3621,0.537864077669903,0.49527596649290795,0.5748046922832023,0.3448275862068966,0.30158730158730157,1.3875968992248067,0.7171359479493818,0.5296867181683935,0.6020518697411245
67,simdata_TS0.7_SS0.3.h5ad,9403,1551,0.45048543689320386,0.41490020568180136,0.761149070604658,0.3448275862068966,0.30647130647130655,1.5910852713178298,0.6900576119066733,0.4992494416578186,0.4375167522025563
68,simdata_TS0.7_SS0.3.h5ad,5863,1183,0.40194174757281553,0.35317641688222495,0.9072318957705777,0.25862068965517243,0.22100122100122097,2.4282945736434116,0.6075252164512795,0.4271104114036051,0.34941695196254
69,simdata_TS0.7_SS0.3.h5ad,8441,1459,0.44854368932038835,0.4042006439963736,0.7628143903215537,0.27586206896551724,0.24481074481074483,1.976744186046512,0.6612003754131196,0.4753292083135015,0.39472579752894604
70,simdata_TS0.9_SS0.1.h5ad,2729,254,0.3825242718446602,0.32648141355897503,1.1536257438836237,0.3103448275862069,0.25396825396825395,1.583333333333334,0.7827132004759383,0.5984329806319334,0.79537339188893
71,simdata_TS0.9_SS0.1.h5ad,6322,43,0.43106796116504853,0.3657870067436527,0.8119168319741387,0.46551724137931033,0.4065934065934066,0.8158914728682173,0.9558557264469664,0.8297636046327146,0.9771391505887012
72,simdata_TS0.9_SS0.1.h5ad,4123,106,0.4058252427184466,0.33648800994006395,0.980114123380599,0.29310344827586204,0.22675736961451246,1.4476744186046515,0.9221320755607564,0.7659478392462685,0.954948690049819
73,simdata_TS0.9_SS0.1.h5ad,2613,28,0.4155339805825243,0.34595994753833736,0.95910170695271,0.4482758620689655,0.38095238095238093,0.8817829457364343,0.9867487894559788,0.9047096010446796,0.9924762694851904
74,simdata_TS0.9_SS0.1.h5ad,9165,78,0.44854368932038835,0.3876192324314488,0.9135748046922831,0.4827586206896552,0.43197278911564624,1.0290697674418607,0.9166254509122599,0.760577990944483,0.9526300401129891
