,files,seed,dof,mae,acc,bacc,cor_spearman,cor_pearson
38,~/data/simdata_v2_TS0.3_SS0.5.h5ad,4300,9,2.71902268760907,0.228621291448517,0.143467310588357,0.278938618527627,0.286333160931981
39,~/data/simdata_v2_TS0.3_SS0.5.h5ad,8123,10,2.61256544502618,0.242582897033159,0.157072752765228,0.315979922672198,0.327628897545376
40,~/data/simdata_v2_TS0.3_SS0.5.h5ad,2186,7,2.69633507853403,0.230366492146597,0.145167990860466,0.269440055008739,0.278394743937642
41,~/data/simdata_v2_TS0.3_SS0.7.h5ad,5353,7,2.71902268760907,0.228621291448517,0.142857142857143,0.306823667158013,0.308473912106643
42,~/data/simdata_v2_TS0.3_SS0.7.h5ad,3721,0,2.71902268760907,0.228621291448517,0.142857142857143,NA,NA
43,~/data/simdata_v2_TS0.3_SS0.7.h5ad,4300,2,2.71902268760907,0.228621291448517,0.142857142857143,0.257202823446765,0.254691369784748
44,~/data/simdata_v2_TS0.3_SS0.7.h5ad,8123,11,2.49040139616056,0.2478184991274,0.163395129043984,0.335512557401665,0.336578169597105
45,~/data/simdata_v2_TS0.3_SS0.7.h5ad,2186,0,2.71902268760907,0.228621291448517,0.142857142857143,NA,NA
46,~/data/simdata_v2_TS0.5_SS0.1.h5ad,5353,62,1.42233856893543,0.347294938917976,0.268564597765381,0.659783017635379,0.688819592673256
47,~/data/simdata_v2_TS0.5_SS0.1.h5ad,3721,42,1.64746945898778,0.321116928446771,0.242791947346223,0.630299506269065,0.657758376830301
48,~/data/simdata_v2_TS0.5_SS0.1.h5ad,4300,43,1.61256544502618,0.324607329842932,0.244707905627818,0.62182104572048,0.653863136872428
49,~/data/simdata_v2_TS0.5_SS0.1.h5ad,8123,59,1.48865619546248,0.336823734729494,0.258346613678111,0.648189222592478,0.674700794890142
50,~/data/simdata_v2_TS0.5_SS0.1.h5ad,2186,43,1.66492146596859,0.322862129144852,0.241049629722624,0.630870320306239,0.664039851646892
51,~/data/simdata_v2_TS0.5_SS0.3.h5ad,5353,56,1.28795811518325,0.338568935427574,0.258619941936948,0.627959219739144,0.699714199040933
52,~/data/simdata_v2_TS0.5_SS0.3.h5ad,3721,49,1.42757417102967,0.345549738219895,0.263509215187033,0.609060831790447,0.683912315302135
53,~/data/simdata_v2_TS0.5_SS0.3.h5ad,4300,49,1.38394415357766,0.345549738219895,0.264064243182776,0.630216703306422,0.697798321247329
54,~/data/simdata_v2_TS0.5_SS0.3.h5ad,8123,72,1.24258289703316,0.357766143106457,0.273188694195847,0.652857301455409,0.713972525139203
55,~/data/simdata_v2_TS0.5_SS0.3.h5ad,2186,60,1.42931937172775,0.343804537521815,0.258166781927017,0.632372258224839,0.700229353390923
56,~/data/simdata_v2_TS0.5_SS0.5.h5ad,5353,65,1.45375218150087,0.321116928446771,0.246414446934751,0.691902074773543,0.721846556192537
57,~/data/simdata_v2_TS0.5_SS0.5.h5ad,3721,67,1.41012216404887,0.343804537521815,0.263506594724364,0.69171690629654,0.725907329992089
58,~/data/simdata_v2_TS0.5_SS0.5.h5ad,4300,83,1.30890052356021,0.359511343804538,0.278304747486216,0.715074541477688,0.743349734511375
59,~/data/simdata_v2_TS0.5_SS0.5.h5ad,8123,77,1.28272251308901,0.345549738219895,0.265499966674116,0.705706789770266,0.732817298230267
60,~/data/simdata_v2_TS0.5_SS0.5.h5ad,2186,68,1.50959860383944,0.336823734729494,0.25504723113913,0.698887831439553,0.729500466138316
61,~/data/simdata_v2_TS0.7_SS0.1.h5ad,5353,34,0.904013961605585,0.431064572425829,0.358781648230117,0.863854380991344,0.913027602506692
62,~/data/simdata_v2_TS0.7_SS0.1.h5ad,3721,29,0.959860383944154,0.410122164048866,0.333061935159664,0.862550486677075,0.905919975655779
63,~/data/simdata_v2_TS0.7_SS0.1.h5ad,4300,40,0.930191972076789,0.418848167539267,0.347669982718565,0.858197474864271,0.912104653796581
64,~/data/simdata_v2_TS0.7_SS0.1.h5ad,8123,38,0.93891797556719,0.420593368237347,0.343983010197401,0.859163116974814,0.912807496748303
65,~/data/simdata_v2_TS0.7_SS0.1.h5ad,2186,39,0.940663176265271,0.399650959860384,0.322586028945243,0.858530369122473,0.912913233558831
66,~/data/simdata_v2_TS0.7_SS0.3.h5ad,5353,45,0.93542757417103,0.425828970331588,0.348221383271551,0.849582902678587,0.905173330687402
67,~/data/simdata_v2_TS0.7_SS0.3.h5ad,3721,27,0.966841186736475,0.415357766143106,0.335225623555031,0.845567884087769,0.899259859067727
68,~/data/simdata_v2_TS0.7_SS0.3.h5ad,4300,41,0.973821989528796,0.417102966841187,0.338891128650017,0.842618842535837,0.90400482013648
69,~/data/simdata_v2_TS0.7_SS0.3.h5ad,8123,61,0.891797556719023,0.43804537521815,0.362018773313698,0.835046527424033,0.906307619616789
70,~/data/simdata_v2_TS0.7_SS0.3.h5ad,2186,42,0.993019197207679,0.410122164048866,0.332720515473283,0.843302874235515,0.903205264088481
71,~/data/simdata_v2_TS0.9_SS0.1.h5ad,5353,18,0.842931937172775,0.469458987783595,0.398236060284417,0.928767841177163,0.948235852833967
72,~/data/simdata_v2_TS0.9_SS0.1.h5ad,3721,10,0.916230366492147,0.420593368237347,0.342742541248018,0.921012782666427,0.944084659981637
73,~/data/simdata_v2_TS0.9_SS0.1.h5ad,4300,18,0.886561954624782,0.453752181500873,0.383676641885293,0.928257432657716,0.948895946723605
74,~/data/simdata_v2_TS0.9_SS0.1.h5ad,8123,28,0.851657940663176,0.457242582897033,0.384592590642243,0.924370431312228,0.94965853531105
75,~/data/simdata_v2_TS0.9_SS0.1.h5ad,2186,27,0.853403141361257,0.457242582897033,0.387049626386573,0.925266484659041,0.951155116623311
