CMDLINE /home/julian/.local/share/virtualenvs/code-tW9RC7Ez/bin/python test.py
MEM 697.828125 1691764270.4658
MEM 697.828125 1691764270.5885
MEM 697.828125 1691764270.7047
MEM 578.035156 1691764270.8215
MEM 666.410156 1691764270.9421
MEM 666.410156 1691764271.0580
MEM 688.035156 1691764271.1734
MEM 688.035156 1691764271.2862
MEM 688.035156 1691764271.3988
MEM 688.035156 1691764271.5189
MEM 688.035156 1691764271.6367
MEM 697.781250 1691764271.7543
MEM 697.781250 1691764271.8730
MEM 697.781250 1691764271.9855
MEM 697.781250 1691764272.1035
MEM 697.781250 1691764272.2159
MEM 697.781250 1691764272.3332
MEM 697.781250 1691764272.4460
MEM 697.781250 1691764272.5592
MEM 697.781250 1691764272.6763
MEM 697.781250 1691764272.7936
MEM 697.781250 1691764272.9076
MEM 697.781250 1691764273.0255
MEM 697.781250 1691764273.1460
MEM 697.781250 1691764273.2654
MEM 697.781250 1691764273.3783
MEM 697.781250 1691764273.4945
MEM 697.781250 1691764273.6091
MEM 697.781250 1691764273.7223
MEM 697.781250 1691764273.8380
MEM 697.781250 1691764273.9516
MEM 697.781250 1691764274.0655
MEM 697.781250 1691764274.1795
MEM 697.781250 1691764274.3023
MEM 697.781250 1691764274.4252
MEM 697.781250 1691764274.5382
MEM 644.742188 1691764274.6512
MEM 687.738281 1691764274.7640
MEM 687.738281 1691764274.8873
MEM 687.738281 1691764275.0051
MEM 687.738281 1691764275.1296
MEM 687.738281 1691764275.2559
MEM 697.367188 1691764275.3726
MEM 697.367188 1691764275.4865
MEM 697.367188 1691764275.6013
MEM 697.367188 1691764275.7144
MEM 697.367188 1691764275.8280
MEM 697.367188 1691764275.9412
MEM 697.367188 1691764276.0551
MEM 697.367188 1691764276.1683
MEM 697.367188 1691764276.2903
MEM 697.367188 1691764276.4035
MEM 697.367188 1691764276.5170
MEM 697.367188 1691764276.6406
MEM 697.367188 1691764276.7536
MEM 697.367188 1691764276.8700
MEM 697.367188 1691764276.9834
MEM 697.367188 1691764277.1102
MEM 697.367188 1691764277.2239
MEM 697.367188 1691764277.3412
MEM 697.367188 1691764277.4561
MEM 697.367188 1691764277.5715
MEM 697.367188 1691764277.6933
MEM 697.367188 1691764277.8061
MEM 697.367188 1691764277.9189
MEM 697.367188 1691764278.0376
MEM 697.367188 1691764278.1510
MEM 697.367188 1691764278.2708
MEM 697.367188 1691764278.3872
MEM 697.367188 1691764278.5123
MEM 697.367188 1691764278.6252
MEM 697.367188 1691764278.7479
MEM 697.367188 1691764278.8604
MEM 697.367188 1691764278.9817
MEM 697.367188 1691764279.0948
MEM 578.046875 1691764279.2081
MEM 644.980469 1691764279.3324
MEM 666.355469 1691764279.4454
MEM 687.980469 1691764279.5652
MEM 687.980469 1691764279.6777
MEM 687.980469 1691764279.7903
MEM 687.980469 1691764279.9030
MEM 687.980469 1691764280.0162
MEM 687.980469 1691764280.1298
MEM 687.980469 1691764280.2477
MEM 687.980469 1691764280.3841
MEM 687.980469 1691764280.4973
MEM 687.980469 1691764280.6104
MEM 697.714844 1691764280.7242
MEM 697.714844 1691764280.8413
MEM 697.714844 1691764280.9540
MEM 697.714844 1691764281.0773
MEM 697.714844 1691764281.2044
MEM 697.714844 1691764281.3278
MEM 697.714844 1691764281.4415
MEM 697.714844 1691764281.5549
MEM 697.714844 1691764281.6685
MEM 697.714844 1691764281.7814
MEM 697.714844 1691764281.8945
MEM 697.714844 1691764282.0090
MEM 697.714844 1691764282.1306
MEM 697.714844 1691764282.2466
MEM 697.714844 1691764282.3623
MEM 697.714844 1691764282.4771
MEM 697.714844 1691764282.5913
MEM 697.714844 1691764282.7050
MEM 697.714844 1691764282.8220
MEM 697.714844 1691764282.9467
MEM 697.714844 1691764283.0615
MEM 697.714844 1691764283.1828
MEM 697.714844 1691764283.3062
MEM 697.714844 1691764283.4208
MEM 697.714844 1691764283.5342
MEM 697.714844 1691764283.6481
MEM 697.714844 1691764283.7667
MEM 697.714844 1691764283.8804
MEM 697.714844 1691764283.9941
MEM 697.714844 1691764284.1200
MEM 697.714844 1691764284.2345
MEM 697.714844 1691764284.3473
MEM 697.714844 1691764284.4613
MEM 697.714844 1691764284.5861
MEM 574.003906 1691764284.6991
MEM 644.890625 1691764284.8177
MEM 666.390625 1691764284.9416
MEM 687.890625 1691764285.0617
MEM 687.890625 1691764285.1870
MEM 687.890625 1691764285.3003
MEM 687.890625 1691764285.4202
MEM 687.890625 1691764285.5465
MEM 697.761719 1691764285.6601
MEM 697.761719 1691764285.7734
MEM 697.761719 1691764285.8910
MEM 697.761719 1691764286.0088
MEM 697.761719 1691764286.1302
MEM 697.761719 1691764286.2526
MEM 697.761719 1691764286.3709
MEM 697.761719 1691764286.4841
MEM 697.761719 1691764286.6095
MEM 697.761719 1691764286.7274
MEM 697.761719 1691764286.8452
MEM 697.761719 1691764286.9631
MEM 697.761719 1691764287.0764
MEM 697.761719 1691764287.1993
MEM 697.761719 1691764287.3163
MEM 697.761719 1691764287.4340
MEM 697.761719 1691764287.5467
MEM 697.761719 1691764287.6600
MEM 697.761719 1691764287.7732
MEM 697.761719 1691764287.8933
MEM 697.761719 1691764288.0068
MEM 697.761719 1691764288.1207
MEM 697.761719 1691764288.2523
MEM 697.761719 1691764288.3656
MEM 697.761719 1691764288.4799
MEM 645.035156 1691764288.5940
MEM 666.367188 1691764288.7075
MEM 687.992188 1691764288.8208
MEM 687.992188 1691764288.9340
MEM 687.992188 1691764289.0477
MEM 687.992188 1691764289.1609
MEM 687.992188 1691764289.2746
MEM 687.992188 1691764289.3874
MEM 697.738281 1691764289.5080
MEM 697.738281 1691764289.6212
MEM 697.738281 1691764289.7355
MEM 697.738281 1691764289.8505
MEM 697.738281 1691764289.9704
MEM 697.738281 1691764290.0852
MEM 697.738281 1691764290.1985
MEM 697.738281 1691764290.3118
MEM 697.738281 1691764290.4260
MEM 697.738281 1691764290.5523
MEM 697.738281 1691764290.6666
MEM 697.738281 1691764290.7802
MEM 697.738281 1691764290.8940
MEM 697.738281 1691764291.0083
MEM 697.738281 1691764291.1225
MEM 697.738281 1691764291.2384
MEM 697.738281 1691764291.3515
MEM 697.738281 1691764291.4660
MEM 697.738281 1691764291.5795
MEM 697.738281 1691764291.7102
MEM 697.738281 1691764291.8244
MEM 697.738281 1691764291.9377
MEM 697.738281 1691764292.0512
MEM 697.738281 1691764292.1651
MEM 644.914062 1691764292.2873
MEM 666.292969 1691764292.4012
MEM 687.792969 1691764292.5146
MEM 687.792969 1691764292.6327
MEM 687.792969 1691764292.7556
MEM 687.792969 1691764292.8788
MEM 687.792969 1691764292.9920
MEM 687.792969 1691764293.1056
MEM 697.664062 1691764293.2189
MEM 697.664062 1691764293.3350
MEM 697.664062 1691764293.4489
MEM 697.664062 1691764293.5636
MEM 697.664062 1691764293.6793
MEM 697.664062 1691764293.7926
MEM 697.664062 1691764293.9080
MEM 697.664062 1691764294.0282
MEM 697.664062 1691764294.1459
MEM 697.664062 1691764294.2589
MEM 697.664062 1691764294.3731
MEM 697.664062 1691764294.4863
MEM 697.664062 1691764294.6052
MEM 697.664062 1691764294.7213
MEM 697.664062 1691764294.8345
MEM 697.664062 1691764294.9475
MEM 697.664062 1691764295.0675
MEM 697.664062 1691764295.1820
MEM 697.664062 1691764295.3042
MEM 697.664062 1691764295.4197
MEM 697.664062 1691764295.5334
MEM 697.664062 1691764295.6466
MEM 697.664062 1691764295.7605
MEM 637.621094 1691764295.8741
MEM 687.371094 1691764295.9986
MEM 687.371094 1691764296.1148
MEM 687.371094 1691764296.2319
MEM 687.371094 1691764296.3471
MEM 687.371094 1691764296.4602
MEM 697.121094 1691764296.5744
MEM 697.121094 1691764296.6881
MEM 697.121094 1691764296.8046
MEM 697.121094 1691764296.9190
MEM 697.121094 1691764297.0343
MEM 697.121094 1691764297.1498
MEM 697.121094 1691764297.2640
MEM 697.121094 1691764297.3779
MEM 697.121094 1691764297.4919
MEM 697.121094 1691764297.6056
MEM 697.121094 1691764297.7193
MEM 697.121094 1691764297.8329
MEM 697.121094 1691764297.9460
MEM 697.121094 1691764298.0590
MEM 697.121094 1691764298.1755
MEM 697.121094 1691764298.2938
MEM 697.121094 1691764298.4081
MEM 697.121094 1691764298.5213
MEM 697.121094 1691764298.6345
MEM 697.121094 1691764298.7483
MEM 697.121094 1691764298.8802
MEM 697.121094 1691764298.9946
MEM 697.121094 1691764299.1088
MEM 697.121094 1691764299.2239
MEM 697.121094 1691764299.3404
MEM 569.644531 1691764299.4579
MEM 666.269531 1691764299.5780
MEM 687.769531 1691764299.6915
MEM 687.769531 1691764299.8056
MEM 687.769531 1691764299.9218
MEM 687.769531 1691764300.0408
MEM 687.769531 1691764300.1623
MEM 687.769531 1691764300.2802
MEM 697.617188 1691764300.3940
MEM 697.617188 1691764300.5080
MEM 697.617188 1691764300.6240
MEM 697.617188 1691764300.7430
MEM 697.617188 1691764300.8563
MEM 697.617188 1691764300.9695
MEM 697.617188 1691764301.0835
MEM 697.617188 1691764301.2011
MEM 697.617188 1691764301.3151
MEM 697.617188 1691764301.4379
MEM 697.617188 1691764301.5512
MEM 697.617188 1691764301.6657
MEM 697.617188 1691764301.7807
MEM 697.617188 1691764301.8967
MEM 697.617188 1691764302.0115
MEM 697.617188 1691764302.1253
MEM 697.617188 1691764302.2392
MEM 697.617188 1691764302.3535
MEM 697.617188 1691764302.4745
MEM 697.617188 1691764302.5985
MEM 697.617188 1691764302.7145
MEM 697.617188 1691764302.8288
MEM 697.617188 1691764302.9435
MEM 697.617188 1691764303.0585
MEM 578.824219 1691764303.1740
MEM 666.199219 1691764303.2889
MEM 687.824219 1691764303.4042
MEM 687.824219 1691764303.5181
MEM 687.824219 1691764303.6324
MEM 687.824219 1691764303.7508
MEM 687.824219 1691764303.8653
MEM 687.824219 1691764303.9796
MEM 697.679688 1691764304.0943
MEM 697.679688 1691764304.2130
MEM 697.679688 1691764304.3263
MEM 697.679688 1691764304.4522
MEM 697.679688 1691764304.5673
MEM 697.679688 1691764304.6814
MEM 697.679688 1691764304.7945
MEM 697.679688 1691764304.9075
MEM 697.679688 1691764305.0204
MEM 697.679688 1691764305.1352
MEM 697.679688 1691764305.2541
MEM 697.679688 1691764305.3673
MEM 697.679688 1691764305.4804
MEM 697.679688 1691764305.5937
MEM 697.679688 1691764305.7076
MEM 697.679688 1691764305.8253
MEM 697.679688 1691764305.9453
MEM 697.679688 1691764306.0588
MEM 697.679688 1691764306.1812
MEM 697.679688 1691764306.2978
MEM 697.679688 1691764306.4109
MEM 697.679688 1691764306.5261
MEM 697.679688 1691764306.6399
MEM 697.679688 1691764306.7529
MEM 697.679688 1691764306.8662
MEM 611.984375 1691764306.9798
MEM 644.855469 1691764307.0938
MEM 666.355469 1691764307.2070
MEM 687.855469 1691764307.3201
MEM 687.855469 1691764307.4355
MEM 687.855469 1691764307.5490
MEM 687.855469 1691764307.6625
MEM 687.855469 1691764307.7757
MEM 687.855469 1691764307.8889
MEM 697.726562 1691764308.0023
MEM 697.726562 1691764308.1235
MEM 697.726562 1691764308.2436
MEM 697.726562 1691764308.3565
MEM 697.726562 1691764308.4693
MEM 697.726562 1691764308.5826
MEM 697.726562 1691764308.6969
MEM 697.726562 1691764308.8100
MEM 697.726562 1691764308.9233
MEM 697.726562 1691764309.0368
MEM 697.726562 1691764309.1498
MEM 697.726562 1691764309.2697
MEM 697.726562 1691764309.3827
MEM 697.726562 1691764309.4993
MEM 697.726562 1691764309.6150
MEM 697.726562 1691764309.7283
MEM 697.726562 1691764309.8416
MEM 697.726562 1691764309.9560
MEM 697.726562 1691764310.0741
MEM 697.726562 1691764310.1876
MEM 697.726562 1691764310.3010
MEM 697.726562 1691764310.4144
MEM 697.726562 1691764310.5285
MEM 697.726562 1691764310.6434
MEM 697.726562 1691764310.7565
MEM 697.726562 1691764310.8698
MEM 645.023438 1691764310.9834
MEM 666.402344 1691764311.0978
MEM 666.402344 1691764311.2150
MEM 687.937500 1691764311.3283
MEM 687.937500 1691764311.4453
MEM 687.937500 1691764311.5656
MEM 687.937500 1691764311.6824
MEM 687.937500 1691764311.8088
MEM 697.683594 1691764311.9216
MEM 697.683594 1691764312.0381
MEM 697.683594 1691764312.1511
MEM 697.683594 1691764312.2744
MEM 697.683594 1691764312.3913
MEM 697.683594 1691764312.5044
MEM 697.683594 1691764312.6278
MEM 697.683594 1691764312.7496
MEM 697.683594 1691764312.8661
MEM 697.683594 1691764312.9802
MEM 697.683594 1691764313.0938
MEM 697.683594 1691764313.2078
MEM 697.683594 1691764313.3232
MEM 697.683594 1691764313.4380
MEM 697.683594 1691764313.5523
MEM 697.683594 1691764313.6666
MEM 697.683594 1691764313.7808
MEM 697.683594 1691764313.8957
MEM 697.683594 1691764314.0120
MEM 697.683594 1691764314.1298
MEM 697.683594 1691764314.2620
MEM 697.683594 1691764314.3764
MEM 697.683594 1691764314.4917
MEM 697.683594 1691764314.6059
MEM 697.683594 1691764314.7212
MEM 643.894531 1691764314.8375
MEM 687.640625 1691764314.9598
MEM 687.640625 1691764315.0761
MEM 687.640625 1691764315.1915
MEM 687.640625 1691764315.3052
MEM 687.640625 1691764315.4194
MEM 697.269531 1691764315.5404
MEM 697.269531 1691764315.6590
MEM 697.269531 1691764315.7750
MEM 697.269531 1691764315.8928
MEM 697.269531 1691764316.0197
MEM 697.269531 1691764316.1431
MEM 697.269531 1691764316.2617
MEM 697.269531 1691764316.3748
MEM 697.269531 1691764316.4897
MEM 697.269531 1691764316.6058
MEM 697.269531 1691764316.7279
MEM 697.269531 1691764316.8410
MEM 697.269531 1691764316.9558
MEM 697.269531 1691764317.0746
MEM 697.269531 1691764317.1884
MEM 697.269531 1691764317.3074
MEM 697.269531 1691764317.4263
MEM 697.269531 1691764317.5397
MEM 697.269531 1691764317.6531
MEM 697.269531 1691764317.7666
MEM 697.269531 1691764317.8842
MEM 697.269531 1691764318.0046
MEM 697.269531 1691764318.1183
MEM 697.269531 1691764318.2494
MEM 697.269531 1691764318.3628
MEM 578.050781 1691764318.4768
MEM 666.425781 1691764318.5906
MEM 666.425781 1691764318.7044
MEM 688.050781 1691764318.8180
MEM 688.050781 1691764318.9323
MEM 688.050781 1691764319.0479
MEM 688.050781 1691764319.1746
MEM 688.050781 1691764319.2884
MEM 697.796875 1691764319.4019
MEM 697.796875 1691764319.5169
MEM 697.796875 1691764319.6310
MEM 697.796875 1691764319.7454
MEM 697.796875 1691764319.8634
MEM 697.796875 1691764319.9766
MEM 697.796875 1691764320.0900
MEM 697.796875 1691764320.2037
MEM 697.796875 1691764320.3175
MEM 697.796875 1691764320.4317
MEM 697.796875 1691764320.5453
MEM 697.796875 1691764320.6595
MEM 697.796875 1691764320.7729
MEM 697.796875 1691764320.8868
MEM 697.796875 1691764321.0019
MEM 697.796875 1691764321.1277
MEM 697.796875 1691764321.2556
MEM 697.796875 1691764321.3694
MEM 697.796875 1691764321.4848
MEM 697.796875 1691764321.5984
MEM 697.796875 1691764321.7126
MEM 697.796875 1691764321.8260
MEM 697.796875 1691764321.9393
MEM 697.796875 1691764322.0531
MEM 613.847656 1691764322.1674
MEM 666.472656 1691764322.2809
MEM 687.972656 1691764322.3948
MEM 687.972656 1691764322.5081
MEM 687.972656 1691764322.6220
MEM 687.972656 1691764322.7358
MEM 687.972656 1691764322.8501
MEM 687.972656 1691764322.9665
MEM 697.753906 1691764323.0800
MEM 697.753906 1691764323.1935
MEM 697.753906 1691764323.3099
MEM 697.753906 1691764323.4295
MEM 697.753906 1691764323.5527
MEM 697.753906 1691764323.6690
MEM 697.753906 1691764323.7837
MEM 697.753906 1691764323.8981
MEM 697.753906 1691764324.0116
MEM 697.753906 1691764324.1348
MEM 697.753906 1691764324.2550
MEM 697.753906 1691764324.3686
MEM 697.753906 1691764324.4821
MEM 697.753906 1691764324.5965
MEM 697.753906 1691764324.7101
MEM 697.753906 1691764324.8259
MEM 697.753906 1691764324.9470
MEM 697.753906 1691764325.0605
MEM 697.753906 1691764325.1767
MEM 697.753906 1691764325.3112
MEM 697.753906 1691764325.4370
MEM 697.753906 1691764325.5563
MEM 697.753906 1691764325.6715
MEM 697.753906 1691764325.7894
MEM 578.960938 1691764325.9073
MEM 644.960938 1691764326.0256
MEM 666.335938 1691764326.1507
MEM 687.960938 1691764326.2750
MEM 687.960938 1691764326.3896
MEM 687.960938 1691764326.5133
MEM 687.960938 1691764326.6321
MEM 687.960938 1691764326.7528
MEM 697.707031 1691764326.8661
MEM 697.707031 1691764326.9796
MEM 697.707031 1691764327.1049
MEM 697.707031 1691764327.2280
MEM 697.707031 1691764327.3416
MEM 697.707031 1691764327.4574
MEM 697.707031 1691764327.5808
MEM 697.707031 1691764327.7046
MEM 697.707031 1691764327.8188
MEM 697.707031 1691764327.9347
MEM 697.707031 1691764328.0484
MEM 697.707031 1691764328.1664
MEM 697.707031 1691764328.2796
MEM 697.707031 1691764328.4035
MEM 697.707031 1691764328.5207
MEM 697.707031 1691764328.6345
MEM 697.707031 1691764328.7483
MEM 697.707031 1691764328.8621
MEM 697.707031 1691764328.9774
MEM 697.707031 1691764329.0905
MEM 697.707031 1691764329.2046
MEM 697.707031 1691764329.3182
MEM 697.707031 1691764329.4329
MEM 697.707031 1691764329.5491
MEM 697.707031 1691764329.6626
MEM 697.707031 1691764329.7783
MEM 602.132812 1691764329.9091
MEM 666.382812 1691764330.0258
MEM 675.757812 1691764330.1442
MEM 687.882812 1691764330.2584
MEM 687.882812 1691764330.3725
MEM 687.882812 1691764330.4871
MEM 687.882812 1691764330.6038
MEM 697.753906 1691764330.7187
MEM 697.753906 1691764330.8361
MEM 697.753906 1691764330.9543
MEM 697.753906 1691764331.0695
MEM 697.753906 1691764331.1902
MEM 697.753906 1691764331.3068
MEM 697.753906 1691764331.4247
MEM 697.753906 1691764331.5392
MEM 697.753906 1691764331.6574
MEM 697.753906 1691764331.7743
MEM 697.753906 1691764331.8889
MEM 697.753906 1691764332.0064
MEM 697.753906 1691764332.1249
MEM 697.753906 1691764332.2395
MEM 697.753906 1691764332.3536
MEM 697.753906 1691764332.4698
