CMDLINE /home/julian/.local/share/virtualenvs/code-tW9RC7Ez/bin/python test.py
MEM 949.679688 1691840793.6850
MEM 758.449219 1691840793.7853
MEM 952.949219 1691840793.8857
MEM 758.449219 1691840793.9867
MEM 620.546875 1691840794.0870
MEM 569.203125 1691840794.1873
MEM 710.625000 1691840794.2876
MEM 751.375000 1691840794.3879
MEM 710.625000 1691840794.4882
MEM 765.199219 1691840794.5884
MEM 758.449219 1691840794.6887
MEM 833.199219 1691840794.7890
MEM 758.449219 1691840794.8892
MEM 799.199219 1691840794.9895
MEM 758.449219 1691840795.0898
MEM 815.199219 1691840795.1901
MEM 758.449219 1691840795.2903
MEM 803.199219 1691840795.3906
MEM 758.449219 1691840795.4908
MEM 888.949219 1691840795.5911
MEM 758.449219 1691840795.6913
MEM 867.679688 1691840795.7916
MEM 758.449219 1691840795.8919
MEM 950.949219 1691840795.9922
MEM 758.449219 1691840796.0924
MEM 891.679688 1691840796.1927
MEM 758.449219 1691840796.2929
MEM 954.949219 1691840796.3932
MEM 758.449219 1691840796.4935
MEM 569.539062 1691840796.5937
MEM 569.312500 1691840796.6940
MEM 710.625000 1691840796.7942
MEM 763.375000 1691840796.8945
MEM 710.625000 1691840796.9947
MEM 758.347656 1691840797.0949
MEM 758.449219 1691840797.1952
MEM 771.199219 1691840797.2955
MEM 758.449219 1691840797.3957
MEM 758.449219 1691840797.4960
MEM 758.449219 1691840797.5962
MEM 758.449219 1691840797.6965
MEM 758.449219 1691840797.7967
MEM 758.449219 1691840797.8969
MEM 758.449219 1691840797.9972
MEM 777.199219 1691840798.0975
MEM 758.449219 1691840798.1978
MEM 765.199219 1691840798.2981
MEM 758.449219 1691840798.3983
MEM 807.199219 1691840798.4986
MEM 758.449219 1691840798.5989
MEM 775.199219 1691840798.6992
MEM 758.449219 1691840798.7994
MEM 839.199219 1691840798.8997
MEM 758.449219 1691840799.0000
MEM 569.539062 1691840799.1002
MEM 569.312500 1691840799.2004
MEM 710.625000 1691840799.3006
MEM 710.625000 1691840799.4009
MEM 710.625000 1691840799.5011
MEM 742.347656 1691840799.6014
MEM 758.449219 1691840799.7017
MEM 758.449219 1691840799.8020
MEM 758.449219 1691840799.9022
MEM 758.449219 1691840800.0025
MEM 758.449219 1691840800.1028
MEM 761.199219 1691840800.2030
MEM 758.449219 1691840800.3032
MEM 758.449219 1691840800.4035
MEM 758.449219 1691840800.5037
MEM 773.199219 1691840800.6041
MEM 758.449219 1691840800.7043
MEM 758.449219 1691840800.8046
MEM 758.449219 1691840800.9048
MEM 777.199219 1691840801.0051
MEM 758.449219 1691840801.1054
MEM 758.449219 1691840801.2056
MEM 758.449219 1691840801.3058
MEM 793.199219 1691840801.4061
MEM 758.449219 1691840801.5064
MEM 569.539062 1691840801.6068
MEM 569.210938 1691840801.7071
MEM 710.113281 1691840801.8074
MEM 710.113281 1691840801.9075
MEM 710.214844 1691840802.0078
MEM 710.214844 1691840802.1081
MEM 757.937500 1691840802.2083
MEM 757.937500 1691840802.3086
MEM 758.039062 1691840802.4088
MEM 758.039062 1691840802.5091
MEM 757.937500 1691840802.6094
MEM 757.937500 1691840802.7096
MEM 758.039062 1691840802.8099
MEM 758.039062 1691840802.9101
MEM 757.937500 1691840803.0104
MEM 757.937500 1691840803.1106
MEM 758.039062 1691840803.2109
MEM 758.039062 1691840803.3111
MEM 757.937500 1691840803.4113
MEM 757.937500 1691840803.5116
MEM 758.039062 1691840803.6125
MEM 758.039062 1691840803.7127
MEM 757.937500 1691840803.8130
MEM 757.937500 1691840803.9132
MEM 758.039062 1691840804.0135
MEM 758.039062 1691840804.1137
MEM 535.496094 1691840804.2140
MEM 620.109375 1691840804.3143
MEM 710.628906 1691840804.4145
MEM 787.378906 1691840804.5149
MEM 710.628906 1691840804.6151
MEM 758.351562 1691840804.7153
MEM 758.453125 1691840804.8156
MEM 758.453125 1691840804.9158
MEM 758.453125 1691840805.0161
MEM 758.453125 1691840805.1164
MEM 758.453125 1691840805.2167
MEM 758.453125 1691840805.3169
MEM 758.453125 1691840805.4172
MEM 758.453125 1691840805.5174
MEM 758.453125 1691840805.6177
MEM 758.453125 1691840805.7179
MEM 758.453125 1691840805.8182
MEM 758.453125 1691840805.9184
MEM 758.453125 1691840806.0189
MEM 758.453125 1691840806.1193
MEM 758.453125 1691840806.2195
MEM 758.453125 1691840806.3198
MEM 758.453125 1691840806.4201
MEM 758.453125 1691840806.5204
MEM 758.453125 1691840806.6206
MEM 758.453125 1691840806.7208
MEM 535.390625 1691840806.8211
MEM 610.109375 1691840806.9214
MEM 710.628906 1691840807.0217
MEM 803.378906 1691840807.1220
MEM 710.628906 1691840807.2222
MEM 758.351562 1691840807.3225
MEM 758.453125 1691840807.4227
MEM 765.203125 1691840807.5230
MEM 758.453125 1691840807.6233
MEM 758.453125 1691840807.7235
MEM 758.453125 1691840807.8237
MEM 769.203125 1691840807.9241
MEM 758.453125 1691840808.0243
MEM 758.453125 1691840808.1246
MEM 758.453125 1691840808.2248
MEM 763.203125 1691840808.3251
MEM 758.453125 1691840808.4254
MEM 758.453125 1691840808.5256
MEM 758.453125 1691840808.6258
MEM 769.203125 1691840808.7262
MEM 758.453125 1691840808.8264
MEM 758.453125 1691840808.9266
MEM 758.453125 1691840809.0270
MEM 758.453125 1691840809.1272
MEM 758.453125 1691840809.2275
MEM 758.453125 1691840809.3277
MEM 569.316406 1691840809.4279
MEM 710.628906 1691840809.5281
MEM 710.628906 1691840809.6284
MEM 710.632812 1691840809.7286
MEM 710.632812 1691840809.8289
MEM 949.687500 1691840809.9292
MEM 758.457031 1691840810.0294
MEM 758.457031 1691840810.1297
MEM 758.457031 1691840810.2299
MEM 939.687500 1691840810.3302
MEM 758.457031 1691840810.4304
MEM 758.457031 1691840810.5307
MEM 758.457031 1691840810.6309
MEM 885.687500 1691840810.7313
MEM 758.457031 1691840810.8315
MEM 906.957031 1691840810.9318
MEM 758.457031 1691840811.0321
MEM 821.207031 1691840811.1324
MEM 758.457031 1691840811.2326
MEM 795.207031 1691840811.3329
MEM 758.457031 1691840811.4332
MEM 758.457031 1691840811.5334
MEM 758.457031 1691840811.6336
MEM 758.457031 1691840811.7339
MEM 758.457031 1691840811.8342
MEM 758.457031 1691840811.9344
MEM 569.320312 1691840812.0348
MEM 784.593750 1691840812.1351
MEM 710.632812 1691840812.2354
MEM 710.632812 1691840812.3356
MEM 710.632812 1691840812.4358
MEM 847.207031 1691840812.5364
MEM 758.457031 1691840812.6368
MEM 837.207031 1691840812.7373
MEM 758.457031 1691840812.8376
MEM 769.207031 1691840812.9379
MEM 758.457031 1691840813.0381
MEM 791.207031 1691840813.1385
MEM 758.457031 1691840813.2387
MEM 758.457031 1691840813.3393
MEM 758.457031 1691840813.4396
MEM 758.457031 1691840813.5399
MEM 758.457031 1691840813.6403
MEM 758.457031 1691840813.7406
MEM 967.687500 1691840813.8411
MEM 758.457031 1691840813.9413
MEM 918.957031 1691840814.0417
MEM 758.457031 1691840814.1420
MEM 779.207031 1691840814.2423
MEM 758.457031 1691840814.3426
MEM 758.457031 1691840814.4428
MEM 758.457031 1691840814.5431
MEM 758.457031 1691840814.6433
MEM 569.218750 1691840814.7436
MEM 795.250000 1691840814.8439
MEM 710.117188 1691840814.9441
MEM 710.218750 1691840815.0444
MEM 710.218750 1691840815.1446
MEM 878.031250 1691840815.2449
MEM 757.941406 1691840815.3452
MEM 925.894531 1691840815.4455
MEM 758.042969 1691840815.5459
MEM 822.378906 1691840815.6463
MEM 757.941406 1691840815.7465
MEM 794.035156 1691840815.8469
MEM 758.042969 1691840815.9471
MEM 758.042969 1691840816.0475
MEM 757.941406 1691840816.1478
MEM 757.941406 1691840816.2480
MEM 758.042969 1691840816.3483
MEM 758.042969 1691840816.4485
MEM 757.941406 1691840816.5487
MEM 757.941406 1691840816.6490
MEM 758.042969 1691840816.7493
MEM 758.042969 1691840816.8495
MEM 757.941406 1691840816.9498
MEM 757.941406 1691840817.0500
MEM 758.042969 1691840817.1502
MEM 758.042969 1691840817.2505
MEM 535.500000 1691840817.3507
MEM 632.113281 1691840817.4510
MEM 710.632812 1691840817.5514
MEM 817.757812 1691840817.6516
MEM 710.632812 1691840817.7519
MEM 773.207031 1691840817.8522
MEM 758.457031 1691840817.9525
MEM 777.207031 1691840818.0527
MEM 758.457031 1691840818.1530
MEM 758.457031 1691840818.2532
MEM 758.457031 1691840818.3536
MEM 758.457031 1691840818.4539
MEM 758.457031 1691840818.5541
MEM 758.457031 1691840818.6543
MEM 758.457031 1691840818.7546
MEM 758.457031 1691840818.8548
MEM 758.457031 1691840818.9551
MEM 758.457031 1691840819.0554
MEM 758.457031 1691840819.1556
MEM 758.457031 1691840819.2559
MEM 758.457031 1691840819.3561
MEM 758.457031 1691840819.4564
MEM 909.687500 1691840819.5567
MEM 758.457031 1691840819.6569
MEM 942.957031 1691840819.7573
MEM 758.457031 1691840819.8575
MEM 861.207031 1691840819.9579
MEM 758.457031 1691840820.0581
MEM 880.957031 1691840820.1584
MEM 758.457031 1691840820.2587
